0:00;272;272;;0
0:01;262;262;;0
0:02;255;255;;0
0:03;247;247;;0
0:04;233;233;;0
0:05;219;219;;0
0:06;206;206;;0
0:07;195;195;;0
0:08;181;181;;0
0:09;167;167;;0
0:10;154;154;;0
0:11;143;143;;0
0:12;130;130;;0
0:13;116;116;;0
0:14;102;102;;0
0:15;96;96;;0
0:16;90;90;;0
0:17;84;84;;0
0:18;77;77;;0
0:19;71;71;;0
0:20;64;64;;0
0:21;58;58;;0
0:22;53;53;;0
0:23;46;46;;0
0:24;42;42;;0
0:25;34;34;;0
0:26;30;30;;0
0:27;25;25;;0
0:28;14;14;;0
0:29;0;0;;0
